Car_Age,Color,Drivetrain,Engine,Sum of Fuel Tank Capacity,Fuel Type,Fuel_ID,Sum of Height,KMGroup,Sum of Kilometer,KMGroup_ID,Sum of Length,Location,Make,Max Power,Model,Max Torque,Owner,Sum of Price,PriceBand,PriceBand_ID,Sum of PricePerKM,Sum of Seating Capacity,Seller Type,Transmission,Transmission_ID,Sum of Width,Year
13,Grey,FWD,1591 cc,43,Petrol,P1E1T1,1475,50–100k,53000,G3,4370,Mumbai,Hyundai,121 bhp @ 6300 rpm,Verna Fluidic 1.6 VTVT SX Opt,158 Nm @ 4200 rpm,First,380000,2–5L,PR2,7.17,5,Corporate,Manual,MAN,1700,2012
13,Grey,FWD,2179 cc,70,Diesel,D1I1E1,1785,100–150k,102000,G4,4585,Mumbai,Mahindra,140 bhp @ 3750 rpm,XUV500 W8,330 Nm @ 2800 rpm,Second,484999,2–5L,PR2,4.75,7,Individual,Manual,MAN,1890,2012
13,Grey,FWD,814 cc,32,Petrol,P1E1T1,1500,0–20k,20000,G1,3495,Mumbai,Hyundai,55 bhp @ 5500 rpm,Eon Sportz,75 Nm @ 4000 rpm,First,215000,2–5L,PR2,10.75,5,Individual,Manual,MAN,1550,2012
13,Grey,FWD,814 cc,32,Petrol,P1E1T1,1500,50–100k,56000,G3,3495,Meerut,Hyundai,55 bhp @ 5500 rpm,Eon Era +,75 Nm @ 4000 rpm,First,225000,2–5L,PR2,4.02,5,Individual,Manual,MAN,1550,2012
13,Grey,Unknown,1000cc,44,Diesel,D1I1E1,1562,50–100k,78000,G3,4050,Raipur,Volkswagen,"",Polo Comfortline 1.2L (D),"",Third,375000,2–5L,PR2,4.81,4,Individual,Manual,MAN,1710,2012
13,Grey,Unknown,1000cc,44,Petrol,P1E1T1,1562,50–100k,66240,G3,4050,Jaipur,Honda,"",Brio S MT,"",Third,295000,2–5L,PR2,4.45,4,Individual,Manual,MAN,1710,2012
13,Grey,Unknown,1248 cc,43,Diesel,D1I1E1,1620,50–100k,89445,G3,3715,Hyderabad,Maruti Suzuki,75@4000,Ritz Vdi BS-IV,190@2000,First,350000,2–5L,PR2,3.91,5,Individual,Manual,MAN,1680,2012
13,Red,FWD,1497 cc,42,Petrol,P1E1T1,1485,100–150k,111000,G4,4440,Ernakulam,Honda,116 bhp @ 6600 rpm,City 1.5 V MT,146 Nm @ 4800 rpm,First,445000,2–5L,PR2,4.01,5,Individual,Manual,MAN,1695,2012
13,Red,FWD,1497 cc,42,Petrol,P1E1T1,1485,20–50k,40000,G2,4440,Pune,Honda,116 bhp @ 6600 rpm,City 1.5 V AT,146 Nm @ 4800 rpm,Second,475000,2–5L,PR2,11.88,5,Individual,Automatic,AUT,1695,2012
13,Red,FWD,1497 cc,42,Petrol,P1E1T1,1485,50–100k,65001,G3,4440,Pune,Honda,116 bhp @ 6600 rpm,City 1.5 V AT,146 Nm @ 4800 rpm,First,495000,2–5L,PR2,7.62,5,Individual,Automatic,AUT,1695,2012
13,Red,FWD,998 cc,35,Petrol,P1E1T1,1460,20–50k,37000,G2,3620,Kolkata,Maruti Suzuki,67 bhp @ 6200 rpm,Alto VXi,90 Nm @ 3500 rpm,First,185000,≤ 2L,PR1,5.00,5,Individual,Manual,MAN,1475,2012
13,Silver,AWD,1995 cc,67,Diesel,D1I1E1,1661,50–100k,65000,G3,4648,Delhi,BMW,184 bhp @ 4000 rpm,X3 xDrive20d,380 Nm @ 1750 rpm,Second,1090000,10–15L,PR4,16.77,5,Individual,Automatic,AUT,1881,2012
13,Silver,FWD,1086 cc,35,Petrol,P1E1T1,1590,0–20k,17000,G1,3565,Mohali,Hyundai,62 bhp @ 5500 rpm,Santro GL Plus,96 Nm @ 3000 rpm,First,254999,2–5L,PR2,15.00,5,Individual,Manual,MAN,1525,2012
13,Silver,FWD,1197 cc,35,Petrol,P1E1T1,1550,20–50k,41200,G2,3585,Mumbai,Hyundai,79 bhp @ 6000 rpm,i10 Magna 1.2 Kappa2,112.7619 Nm @ 4000 rpm,First,270000,2–5L,PR2,6.55,5,Individual,Manual,MAN,1595,2012
13,Silver,FWD,1497 cc,42,Petrol,P1E1T1,1485,50–100k,96506,G3,4440,Bangalore,Honda,116 bhp @ 6600 rpm,City 1.5 S MT,146 Nm @ 4800 rpm,Second,499000,2–5L,PR2,5.17,5,Individual,Manual,MAN,1695,2012
13,Silver,FWD,1497 cc,42,Petrol,P1E1T1,1485,50–100k,80350,G3,4440,Mumbai,Honda,116 bhp @ 6600 rpm,City 1.5 V MT,146 Nm @ 4800 rpm,First,375000,2–5L,PR2,4.67,5,Individual,Manual,MAN,1695,2012
13,Silver,FWD,1498 cc,40,Diesel,D1I1E1,1486,50–100k,85000,G3,4320,Jaipur,Ford,89 bhp @ 3750 rpm,Fiesta Titanium Diesel,204 Nm @ 2000 rpm,First,350000,2–5L,PR2,4.12,5,Individual,Manual,MAN,1764,2012
13,Silver,FWD,1598 cc,45,Petrol,P1E1T1,1522,50–100k,69000,G3,4000,Mumbai,Skoda,105 bhp @ 5250 rpm,Fabia Elegance 1.6 MPI,153 Nm @ 3800 rpm,First,225000,2–5L,PR2,3.26,5,Individual,Manual,MAN,1642,2012
13,Silver,FWD,1798 cc,55,Petrol,P1E1T1,1480,20–50k,28732,G2,4540,Zirakpur,Toyota,138 bhp @ 6400 rpm,Corolla Altis 1.8 G,173 Nm @ 4000 rpm,First,493000,2–5L,PR2,17.16,5,Individual,Manual,MAN,1760,2012
13,Silver,FWD,2179 cc,70,Diesel,D1I1E1,1785,100–150k,143000,G4,4585,Mohali,Mahindra,140 bhp @ 3750 rpm,XUV500 W8,330 Nm @ 2800 rpm,First,549000,5–10L,PR3,3.84,7,Individual,Manual,MAN,1890,2012
13,Silver,RWD,1796 cc,66,Petrol,P1E1T1,1447,50–100k,64800,G3,4596,Delhi,Mercedes-Benz,186 bhp @ 5600 rpm,C-Class 200 CGI,285 Nm @ 4000 rpm,First,1300000,10–15L,PR4,20.06,5,Individual,Automatic,AUT,1770,2012
13,Silver,RWD,5461 cc,90,Petrol,P1E1T1,1479,20–50k,44000,G2,5226,Mumbai,Mercedes-Benz,368 bhp @ 6300 rpm,S-Class 500L,505 Nm @ 4400 rpm,Third,1650000,15–25L,PR5,37.50,5,Individual,Automatic,AUT,2120,2012
13,Silver,Unknown,1248 cc,43,Diesel,D1I1E1,1620,50–100k,54948,G3,3715,Mangalore,Maruti Suzuki,75@4000,Ritz Vdi BS-IV,190@2000,First,445000,2–5L,PR2,8.10,5,Individual,Manual,MAN,1680,2012
13,Silver,Unknown,1368 cc,44,Petrol,P1E1T1,1550,50–100k,93000,G3,4413,Unnao,Tata,90@6000,Manza Aqua Safire BS-IV,116@4750,Second,114999,≤ 2L,PR1,1.24,5,Individual,Manual,MAN,1703,2012
13,Silver,Unknown,1396 cc,45,Diesel,D1I1E1,1505,50–100k,76148,G3,3940,Hyderabad,Hyundai,90@4000,i20 Asta 1.4 CRDI,220@1750,First,434999,2–5L,PR2,5.71,5,Individual,Manual,MAN,1710,2012
13,Silver,Unknown,2494 cc,55,Diesel,D1I1E1,1755,150k+,222000,G5,4555,Hyderabad,Toyota,102@5600,Innova 2.5 V 7 STR,200@1400,First,960000,5–10L,PR3,4.32,7,Individual,Manual,MAN,1770,2012
13,Silver,Unknown,814 cc,32,Petrol,P1E1T1,1500,50–100k,55700,G3,3495,Jamshedpur,Hyundai,56@5500,Eon Magna [2011-2012],75@4000,Second,185000,≤ 2L,PR1,3.32,5,Individual,Manual,MAN,1550,2012
13,Silver,Unknown,998 cc,35,CNG,C1NG1,1700,50–100k,57000,G3,3539,Delhi,Maruti Suzuki,59@6200,Wagon R LXI CNG,77@3500,First,225000,2–5L,PR2,3.95,5,Individual,Manual,MAN,1475,2012
13,White,AWD,1968 cc,64,Diesel,D1I1E1,1608,50–100k,72000,G3,4385,Hyderabad,Audi,174 bhp @ 4200 rpm,Q3 2.0 TDI quattro Premium,380 Nm @ 1750 rpm,UnRegistered Car,1350000,10–15L,PR4,18.75,5,Individual,Automatic,AUT,1831,2012
13,White,AWD,2179 cc,70,Diesel,D1I1E1,1785,20–50k,47531,G2,4585,Bangalore,Mahindra,140 bhp @ 3750 rpm,XUV500 W8 AWD,330 Nm @ 2800 rpm,First,810000,5–10L,PR3,17.04,7,Individual,Manual,MAN,1890,2012
13,White,AWD,2179 cc,57,Diesel,D1I1E1,1635,50–100k,95000,G3,4355,Coimbatore,Land Rover,190 bhp @ 3500 rpm,Evoque Pure SD4,420 Nm @ 1750 rpm,First,2150000,15–25L,PR5,22.63,5,Individual,Automatic,AUT,2120,2012
13,White,AWD,2967 cc,75,Diesel,D1I1E1,1455,150k+,240000,G5,4915,Lucknow,Audi,245 bhp @ 4000 rpm,A6 3.0 TDI quattro Premium,500 Nm @ 1400 rpm,First,1650000,15–25L,PR5,6.88,5,Individual,Automatic,AUT,1874,2012
13,White,AWD,2967 cc,65,Diesel,D1I1E1,1420,20–50k,42000,G2,4969,Lucknow,Audi,241 bhp @ 4000 rpm,A7 Sportback 3.0 TDI quattro,500 Nm @ 1400 rpm,First,2600000,25–50L,PR6,61.90,5,Individual,Automatic,AUT,2139,2012
13,White,AWD,3496 cc,80,Petrol,P1E1T1,1659,20–50k,44724,G2,5157,Bangalore,Mercedes-Benz,272 bhp @ 6000 rpm,R-Class R350 4MATIC,350 Nm @ 5000 rpm,First,2485000,15–25L,PR5,55.56,7,Individual,Automatic,AUT,2183,2012
13,White,FWD,1086 cc,35,Petrol,P1E1T1,1550,0–20k,18954,G1,3585,Patna,Hyundai,68 bhp @ 5500 rpm,i10 1.1L iRDE ERA Special Edition,99.081 Nm @ 4500 rpm,First,254999,2–5L,PR2,13.45,5,Individual,Manual,MAN,1595,2012
13,White,FWD,1086 cc,35,Petrol,P1E1T1,1550,20–50k,26000,G2,3585,Dehradun,Hyundai,68 bhp @ 5500 rpm,i10 Era 1.1 iRDE2 [2010-2017],99.08 Nm @ 4500 rpm,First,225000,2–5L,PR2,8.65,5,Individual,Manual,MAN,1595,2012
13,White,FWD,1086 cc,35,Petrol,P1E1T1,1550,20–50k,48568,G2,3585,Mumbai,Hyundai,68 bhp @ 5500 rpm,i10 Era 1.1 iRDE2 [2010-2017],99.08 Nm @ 4500 rpm,First,250000,2–5L,PR2,5.15,5,Individual,Manual,MAN,1595,2012
13,White,FWD,1197 cc,42,Petrol,P1E1T1,1555,50–100k,68000,G3,3995,Kanpur,Maruti Suzuki,85 bhp @ 6000 rpm,Swift DZire VXI,114 Nm @ 4000 rpm,Second,325000,2–5L,PR2,4.78,5,Individual,Manual,MAN,1695,2012
13,White,FWD,1197 cc,35,Petrol,P1E1T1,1550,50–100k,54556,G3,3585,Lucknow,Hyundai,79 bhp @ 6000 rpm,i10 Magna 1.2 Kappa2,112.7619 Nm @ 4000 rpm,First,250000,2–5L,PR2,4.58,5,Individual,Manual,MAN,1595,2012
13,White,FWD,1197 cc,35,Petrol,P1E1T1,1550,50–100k,75000,G3,3585,Pune,Hyundai,79 bhp @ 6000 rpm,i10 Sportz 1.2 Kappa2,112.7619 Nm @ 4000 rpm,First,315000,2–5L,PR2,4.20,5,Individual,Manual,MAN,1595,2012
13,White,FWD,1248 cc,45,Diesel,D1I1E1,1685,50–100k,78000,G3,4265,Jalandhar,Maruti Suzuki,89 bhp @ 4000 rpm,Ertiga VDi,200 Nm @ 1750 rpm,Second,425000,2–5L,PR2,5.45,7,Individual,Manual,MAN,1695,2012
13,White,FWD,1336 cc,45,Diesel,D1I1E1,1505,50–100k,82000,G3,3995,Chandigarh,Hyundai,89 bhp @ 4000 rpm,i20 Magna (O) 1.4 CRDI,219.744 Nm @ 1500 rpm,First,375000,2–5L,PR2,4.57,5,Individual,Manual,MAN,1710,2012
13,White,FWD,1498 cc,41,Petrol,P1E1T1,1505,50–100k,57000,G3,4425,Amritsar,Nissan,98 bhp @ 6000 rpm,Sunny XL,134 Nm @ 4000 rpm,First,315000,2–5L,PR2,5.53,5,Individual,Manual,MAN,1695,2012
13,White,FWD,1582 cc,43,Diesel,D1I1E1,1475,50–100k,70000,G3,4370,Jalandhar,Hyundai,126 bhp @ 4000 rpm,Verna Fluidic 1.6 CRDi SX,260 Nm @ 1900 rpm,Second,425000,2–5L,PR2,6.07,5,Individual,Manual,MAN,1700,2012
13,White,FWD,1598 cc,55,Diesel,D1I1E1,1466,100–150k,130000,G4,4386,Nashik,Skoda,105 bhp @ 4400 rpm,Rapid Ambition 1.6 TDI CR MT,250 Nm @ 2500 rpm,First,350000,2–5L,PR2,2.69,5,Individual,Manual,MAN,1699,2012
13,White,FWD,1968 cc,65,Diesel,D1I1E1,1455,50–100k,98580,G3,4915,Goa,Audi,177 bhp @ 3750 rpm,A6 2.0 TDI Premium,380 Nm @ 1750 rpm,First,1325000,10–15L,PR4,13.44,5,Individual,Automatic,AUT,1874,2012
13,White,FWD,1984 cc,68,Diesel,D1I1E1,1484,50–100k,89311,G3,4635,Hyderabad,Volvo,165 bhp @ 3500 rpm,S60 Kinetic D4,400 Nm @ 2750 rpm,First,994999,5–10L,PR3,11.14,5,Individual,Automatic,AUT,1865,2012
13,White,FWD,998 cc,32,Petrol,P1E1T1,1510,20–50k,30000,G2,3515,Indore,Hyundai,68 bhp @ 6200 rpm,Eon 1.0 Kappa Magna + [2014-2016],94 Nm @ 3500 rpm,First,275000,2–5L,PR2,9.17,5,Individual,Manual,MAN,1500,2012
13,White,FWD,998 cc,35,Petrol,P1E1T1,1595,50–100k,52000,G3,3600,Pune,Maruti Suzuki,67 bhp @ 6200 rpm,Estilo VXi BS-IV,90 Nm @ 3500 rpm,First,229999,2–5L,PR2,4.42,5,Individual,Manual,MAN,1495,2012
13,White,RWD,2143 cc,66,Diesel,D1I1E1,1447,50–100k,78000,G3,4596,Mohali,Mercedes-Benz,170 bhp @ 4200 rpm,C-Class 220 BlueEfficiency,400 Nm @ 2800 rpm,First,1250000,10–15L,PR4,16.03,5,Individual,Automatic,AUT,1770,2012
13,White,RWD,2982 cc,80,Diesel,D1I1E1,1850,50–100k,97000,G3,4705,Jalandhar,Toyota,169 bhp @ 3600 rpm,Fortuner 3.0 4x2 MT,343 Nm @ 1400 rpm,Second,1225000,10–15L,PR4,12.63,7,Individual,Manual,MAN,1840,2012
13,White,RWD,2982 cc,80,Diesel,D1I1E1,1850,50–100k,98352,G3,4705,Patna,Toyota,169 bhp @ 3600 rpm,Fortuner 3.0 4x2 MT,343 Nm @ 1400 rpm,First,1375000,10–15L,PR4,13.98,7,Individual,Manual,MAN,1840,2012
13,White,RWD,2987 cc,80,Diesel,D1I1E1,1471,50–100k,72000,G3,4868,Vadodara,Mercedes-Benz,231@3800,E-Class E350 CDI Avantgarde,540@1600,Second,1350000,10–15L,PR4,18.75,5,Individual,Automatic,AUT,1854,2012
13,White,RWD,6592 cc,82,Petrol,P1E1T1,1550,50–100k,55000,G3,5569,Chennai,Rolls-Royce,570 bhp @ 5250 rpm,Ghost Extended Wheelbase,780 Nm @ 1500 rpm,Third,20000000,50L+,PR7,363.64,5,Individual,Automatic,AUT,1948,2012
13,White,Unknown,1000cc,44,Diesel,D1I1E1,1562,100–150k,125000,G4,4050,Ahmedabad,BMW,"",3-Series 320d Highline Sedan,"",First,1200000,10–15L,PR4,9.60,4,Individual,Automatic,AUT,1710,2012
13,White,Unknown,1000cc,44,Diesel,D1I1E1,1562,20–50k,50000,G2,4050,Mumbai,Audi,"",A4 2.0 TDI (143 bhp),"",First,1250000,10–15L,PR4,25.00,4,Individual,Automatic,AUT,1710,2012
13,White,Unknown,1000cc,44,Diesel,D1I1E1,1562,50–100k,80000,G3,4050,Chandigarh,Volkswagen,"",Vento Trendline Diesel,"",Second,360000,2–5L,PR2,4.50,4,Individual,Manual,MAN,1710,2012
13,White,Unknown,1000cc,44,Diesel,D1I1E1,1562,50–100k,56000,G3,4050,Delhi,Audi,"",A4 2.0 TDI Sline,"",Second,975000,5–10L,PR3,17.41,4,Individual,Automatic,AUT,1710,2012
13,White,Unknown,1000cc,44,Diesel,D1I1E1,1562,50–100k,73000,G3,4050,Kanpur,Mercedes-Benz,"",C-Class 220 CDI Sport,"",First,1100000,10–15L,PR4,15.07,4,Individual,Automatic,AUT,1710,2012
13,White,Unknown,1000cc,44,Diesel,D1I1E1,1562,50–100k,93417,G3,4050,Lucknow,Audi,"",A4 2.0 TDI (143 bhp),"",First,975000,5–10L,PR3,10.44,4,Individual,Automatic,AUT,1710,2012
13,White,Unknown,1000cc,44,Diesel,D1I1E1,1562,50–100k,75576,G3,4050,Mumbai,BMW,"",3-Series 320d,"",Second,800000,5–10L,PR3,10.59,4,Individual,Automatic,AUT,1710,2012
13,White,Unknown,1000cc,44,Diesel,D1I1E1,1562,50–100k,75000,G3,4050,Mumbai,Mercedes-Benz,"",C-Class C 250 CDI BlueEFFICIENCY,"",Second,1044999,10–15L,PR4,13.93,4,Individual,Automatic,AUT,1710,2012
13,White,Unknown,1000cc,44,Diesel,D1I1E1,1562,50–100k,88500,G3,4050,Panchkula,Mahindra,"",Bolero SLX 2WD,"",Second,379000,2–5L,PR2,4.28,4,Individual,Manual,MAN,1710,2012
13,White,Unknown,1000cc,44,Petrol,P1E1T1,1562,50–100k,72000,G3,4050,Mumbai,Hyundai,"",i20 Magna 1.2,"",Third,250000,2–5L,PR2,3.47,4,Individual,Manual,MAN,1710,2012
13,White,Unknown,1586 cc,50,Petrol,P1E1T1,1560,100–150k,118000,G4,4490,Pune,Maruti Suzuki,102@5500,SX4 VXi,145@4200,First,325000,2–5L,PR2,2.75,5,Individual,Manual,MAN,1735,2012
13,White,Unknown,1991 cc,65,Diesel,D1I1E1,1755,50–100k,74000,G3,4660,Mohali,Chevrolet,150@4000,Captiva LTZ AWD AT,320@2000,First,475000,2–5L,PR2,6.42,7,Individual,Automatic,AUT,1870,2012
13,White,Unknown,2489 cc,55,Diesel,D1I1E1,1895,50–100k,85000,G3,4520,Kanpur,Mahindra,95@3600,Xylo D2 BS-IV,220@1400,Fourth,210000,2–5L,PR2,2.47,7,Individual,Manual,MAN,1850,2012
13,White,Unknown,2489 cc,55,Diesel,D1I1E1,1895,50–100k,70000,G3,4520,Patna,Mahindra,95@3600,Xylo D4,220@1400,Third,325000,2–5L,PR2,4.64,8,Individual,Manual,MAN,1850,2012
13,White,Unknown,998 cc,35,Petrol,P1E1T1,1700,50–100k,68000,G3,3539,Kanpur,Maruti Suzuki,68@6200,Wagon R VXI,90@3500,First,250000,2–5L,PR2,3.68,5,Individual,Manual,MAN,1495,2012
14,Black,FWD,1496 cc,45,Petrol,P1E1T1,1510,50–100k,66000,G3,4265,Delhi,Toyota,80 bhp @ 5600 rpm,Etios V,132 Nm @ 3000 rpm,First,265000,2–5L,PR2,4.02,5,Individual,Manual,MAN,1695,2011
14,Black,FWD,1497 cc,42,Petrol,P1E1T1,1480,50–100k,69000,G3,4420,Bangalore,Honda,118@6600,City 1.5 V AT,146@4600,Second,550000,5–10L,PR3,7.97,5,Individual,Automatic,AUT,1695,2011
14,Black,RWD,1991 cc,80,Petrol,P1E1T1,1474,50–100k,65000,G3,4879,Mumbai,Mercedes-Benz,184 bhp @ 5500 rpm,E-Class E200,300 Nm @ 1200 rpm,Second,950000,5–10L,PR3,14.62,5,Individual,Automatic,AUT,1854,2011
14,Black,RWD,2143 cc,66,Diesel,D1I1E1,1447,50–100k,51500,G3,4596,Hyderabad,Mercedes-Benz,207@4200,C-Class 250 CDI Elegance,500@1600,Second,1100000,10–15L,PR4,21.36,5,Individual,Automatic,AUT,1770,2011
14,Black,RWD,2143 cc,66,Diesel,D1I1E1,1447,50–100k,97000,G3,4596,Mumbai,Mercedes-Benz,207@4200,C-Class 250 CDI Avantgarde,500@1600,First,675000,5–10L,PR3,6.96,5,Individual,Automatic,AUT,2020,2011
14,Black,RWD,3498 cc,90,Petrol,P1E1T1,1479,20–50k,26000,G2,5226,Delhi,Mercedes-Benz,272 bhp @ 6300 rpm,S-Class 350 L,345 Nm @ 4500 rpm,First,1850000,15–25L,PR5,71.15,5,Individual,Automatic,AUT,2120,2011
14,Black,Unknown,1368 cc,45,Petrol,P1E1T1,1487,50–100k,54000,G3,4560,Nashik,Fiat,90@6000,Linea Emotion 1.4,115@4500,First,235000,2–5L,PR2,4.35,5,Individual,Manual,MAN,1730,2011
14,Blue,RWD,6592 cc,82,Petrol,P1E1T1,1550,20–50k,27000,G2,5569,Delhi,Rolls-Royce,570 bhp @ 5250 rpm,Ghost Extended Wheelbase,780 Nm @ 1500 rpm,Third,20000000,50L+,PR7,740.74,5,Individual,Automatic,AUT,1948,2011
14,Blue,Unknown,1000cc,44,Petrol,P1E1T1,1562,20–50k,30000,G2,4050,Panvel,Hyundai,"",i20 Asta 1.2,"",Third,299000,2–5L,PR2,9.97,4,Individual,Manual,MAN,1710,2011
14,Blue,Unknown,796 cc,35,Petrol,P1E1T1,1460,50–100k,87513,G3,3495,Salem,Maruti Suzuki,47@6200,Alto LXi BS-III,62@3000,Second,227000,2–5L,PR2,2.59,5,Individual,Manual,MAN,1475,2011
14,Bronze,FWD,1497 cc,42,Petrol,P1E1T1,1480,50–100k,78000,G3,4420,Pune,Honda,118@6600,City 1.5 S MT,146@4600,First,375000,2–5L,PR2,4.81,5,Individual,Manual,MAN,1695,2011
14,Brown,Unknown,1000cc,44,Petrol,P1E1T1,1562,20–50k,42152,G2,4050,Siliguri,Maruti Suzuki,"",Ritz VXI BS-IV,"",First,204999,2–5L,PR2,4.86,4,Corporate,Manual,MAN,1710,2011
14,Brown,Unknown,998 cc,35,CNG,C1NG1,1700,50–100k,52000,G3,3539,Mumbai,Maruti Suzuki,59@6200,Wagon R LXI CNG,77@3500,First,285000,2–5L,PR2,5.48,5,Individual,Manual,MAN,1475,2011
14,Brown,Unknown,998 cc,35,Petrol,P1E1T1,1700,20–50k,41000,G2,3539,Pune,Maruti Suzuki,68@6200,Wagon R LXi,90@3500,Second,265000,2–5L,PR2,6.46,5,Individual,Manual,MAN,1475,2011
14,Gold,FWD,2354 cc,70,Petrol,P1E1T1,1475,50–100k,72000,G3,4950,Delhi,Honda,178 bhp @ 6500 rpm,Accord 2.4 AT,222 Nm @ 4300 rpm,First,475000,2–5L,PR2,6.60,5,Individual,Automatic,AUT,1845,2011
14,Gold,FWD,998 cc,35,Petrol,P1E1T1,1460,50–100k,69276,G3,3620,Hyderabad,Maruti Suzuki,67 bhp @ 6200 rpm,Alto LXi,90 Nm @ 3500 rpm,First,280000,2–5L,PR2,4.04,5,Individual,Manual,MAN,1475,2011
14,Grey,FWD,1197 cc,35,Petrol,P1E1T1,1550,20–50k,42000,G2,3585,Pune,Hyundai,79 bhp @ 6000 rpm,i10 Sportz 1.2 Kappa2,112.7619 Nm @ 4000 rpm,First,275000,2–5L,PR2,6.55,5,Individual,Manual,MAN,1595,2011
14,Grey,FWD,1197 cc,35,Petrol,P1E1T1,1550,50–100k,64000,G3,3585,Lucknow,Hyundai,79 bhp @ 6000 rpm,i10 Sportz 1.2 Kappa2,112.7619 Nm @ 4000 rpm,First,250000,2–5L,PR2,3.91,5,Individual,Manual,MAN,1595,2011
14,Grey,FWD,1591 cc,43,Petrol,P1E1T1,1475,50–100k,73000,G3,4370,Delhi,Hyundai,121 bhp @ 6300 rpm,Verna Fluidic 1.6 VTVT SX,158 Nm @ 4200 rpm,First,385000,2–5L,PR2,5.27,5,Individual,Manual,MAN,1700,2011
14,Grey,RWD,1995 cc,44,Diesel,D1I1E1,1464,50–100k,56000,G3,4899,Mumbai,BMW,217 bhp @ 4400 rpm,5-Series 525d Sedan,450 Nm @ 1500 rpm,First,1295000,10–15L,PR4,23.13,5,Individual,Automatic,AUT,2094,2011
14,Grey,Unknown,1000cc,44,Petrol,P1E1T1,1562,50–100k,75431,G3,4050,Mumbai,Hyundai,"",i20 Magna 1.2,"",First,250000,2–5L,PR2,3.31,4,Individual,Manual,MAN,1710,2011
14,Grey,Unknown,1000cc,44,Petrol,P1E1T1,1562,50–100k,70662,G3,4050,Pune,Jaguar,"",XF R 5.0 V8 Supercharged,"",Second,2800000,25–50L,PR6,39.63,4,Individual,Automatic,AUT,1710,2011
14,Maroon,FWD,1197 cc,35,Petrol,P1E1T1,1550,50–100k,67000,G3,3585,Lucknow,Hyundai,79 bhp @ 6000 rpm,i10 Magna 1.2 Kappa2,112.7619 Nm @ 4000 rpm,First,220000,2–5L,PR2,3.28,5,Individual,Manual,MAN,1595,2011
14,Maroon,RWD,6592 cc,82,Petrol,P1E1T1,1550,50–100k,60000,G3,5399,Mumbai,Rolls-Royce,570 bhp @ 5250 rpm,Ghost 6.5,780 Nm @ 1500 rpm,Second,18000000,50L+,PR7,300.00,5,Corporate,Automatic,AUT,1948,2011
14,Maroon,Unknown,1000cc,44,Petrol,P1E1T1,1562,50–100k,58888,G3,4050,Delhi,Maruti Suzuki,"",Ritz VXI BS-IV,"",Second,190000,≤ 2L,PR1,3.23,4,Individual,Manual,MAN,1710,2011
14,Maroon,Unknown,1000cc,44,Petrol,P1E1T1,1562,50–100k,58888,G3,4050,Delhi,Maruti Suzuki,"",Ritz VXI BS-IV,"",Second,210000,2–5L,PR2,3.57,4,Individual,Manual,MAN,1710,2011
14,Maroon,Unknown,1248 cc,43,Diesel,D1I1E1,1620,50–100k,89000,G3,3715,Dehradun,Maruti Suzuki,75@4000,Ritz Ldi BS-IV,190@2000,Second,160000,≤ 2L,PR1,1.80,5,Individual,Manual,MAN,1680,2011
14,Orange,FWD,998 cc,35,Petrol,P1E1T1,1460,50–100k,51000,G3,3620,Mumbai,Maruti Suzuki,67 bhp @ 6200 rpm,Alto VXi,90 Nm @ 3500 rpm,Second,200000,≤ 2L,PR1,3.92,5,Individual,Manual,MAN,1475,2011
14,Others,FWD,1197 cc,42,Petrol,P1E1T1,1530,20–50k,28513,G2,3850,Ahmedabad,Maruti Suzuki,85 bhp @ 6000 rpm,Swift LXi,114 Nm @ 4000 rpm,First,301000,2–5L,PR2,10.56,5,Individual,Manual,MAN,1695,2011
14,Purple,Unknown,1991 cc,60,Diesel,D1I1E1,1477,50–100k,75000,G3,4597,Kanpur,Chevrolet,150@4000,Cruze LTZ,327@2600,Second,320000,2–5L,PR2,4.27,5,Individual,Manual,MAN,1788,2011
14,Red,AWD,4163 cc,64,Petrol,P1E1T1,1366,50–100k,56000,G3,4649,Pune,Audi,444 bhp @ 8250 rpm,RS5 4.2 Coupe,430 Nm @ 4000 rpm,Third,2900000,25–50L,PR6,51.79,5,Individual,Automatic,AUT,1860,2011
14,Red,FWD,1197 cc,35,Petrol,P1E1T1,1550,20–50k,21000,G2,3585,Hyderabad,Hyundai,79 bhp @ 6000 rpm,i10 Magna 1.2 Kappa2,112.7619 Nm @ 4000 rpm,First,350000,2–5L,PR2,16.67,5,Individual,Manual,MAN,1595,2011
14,Red,FWD,1197 cc,45,Petrol,P1E1T1,1510,20–50k,38091,G2,3775,Mumbai,Toyota,80 bhp @ 5600 rpm,Etios Liva G,104 Nm @ 3100 rpm,First,315000,2–5L,PR2,8.27,5,Individual,Manual,MAN,1695,2011
14,Red,FWD,1496 cc,45,Petrol,P1E1T1,1510,100–150k,101347,G4,4265,Pune,Toyota,90 bhp @ 5600 rpm,Etios G,132 Nm @ 3000 rpm,Third,325000,2–5L,PR2,3.21,5,Individual,Manual,MAN,1695,2011
14,Red,RWD,2987 cc,90,Diesel,D1I1E1,1479,50–100k,72100,G3,5226,Mumbai,Mercedes-Benz,235 bhp @ 4000 rpm,S-Class 350 CDI L,490 Nm @ 1800 rpm,Second,1495000,10–15L,PR4,20.74,5,Individual,Automatic,AUT,2120,2011
